Provider,Region,Payment Status,Payment Channel,Provider Message,Payment Date,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:30:13Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T20:29:11Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:28:02Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-20T20:26:26Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:25:58Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:25:41Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T20:21:17Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:21:09Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction Failed,2025-11-20T20:21:08Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:18:54Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:10:47Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:07:19Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:06:41Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T20:01:29Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T20:00:09Z,,,,,,,,,,,,,,
spotflow_accounts,Ghana,failed,bank_transfer,Transaction id is invalid,2025-11-20T19:59:23Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-20T19:57:19Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T19:55:46Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T19:54:59Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T19:45:22Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T19:18:17Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,20,USD,1499.85,spotflow_accounts,Nigeria,literecordz@gmail.com,successful,7184168405,bank_transfer,LIVE,successful,,,2025-11-20T19:04:43Z
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T19:04:12Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T19:00:04Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,,2025-11-20T18:54:30Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T18:46:45Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,fellback-BnF,2025-11-20T18:46:32Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T18:46:13Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T18:43:20Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T18:42:44Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,fellback-BnF,2025-11-20T18:40:49Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T18:36:07Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction id is invalid,2025-11-20T18:35:17Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T18:34:57Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T18:21:53Z,,,,,,,,,,,,,,
ozow,South Africa,failed,eft,,2025-11-20T18:19:36Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T18:17:04Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T18:14:49Z,,,,,,,,,,,,,,
ozow,South Africa,cancelled,eft,Transaction was cancelled,2025-11-20T18:13:57Z,,,,,,,,,,,,,,
tembo_plus,Tanzania,successful,mobile_money,Payment completed,2025-11-20T18:13:36Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-20T18:12:04Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T18:10:50Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T18:07:05Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-20T18:01:24Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T17:56:42Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:56:03Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-20T17:53:23Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:50:13Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:33:54Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T17:30:29Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:28:27Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-20T17:27:27Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:26:29Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:25:02Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:20:11Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:19:10Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:06:50Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:06:21Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:06:00Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:01:28Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T17:00:21Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T16:56:58Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T16:55:02Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T16:51:42Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T16:47:59Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T16:42:48Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T16:38:24Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T16:29:45Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T16:28:18Z,,,,,,,,,,,,,,
paystack,Ghana,abandoned,card,,2025-11-20T16:27:32Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T16:27:19Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T16:12:12Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T16:10:07Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T16:02:48Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T15:50:57Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T15:45:46Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-20T15:43:56Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T15:37:25Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,,2025-11-20T15:20:21Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction Failed,2025-11-20T15:20:17Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T15:12:43Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T15:11:36Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T15:10:14Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T15:09:49Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,Payment abandoned after being pending for more than 1 hours,2025-11-20T15:07:14Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-20T15:06:20Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-20T14:55:22Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:47:31Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T14:41:38Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:38:35Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T14:22:31Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T14:18:48Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T14:15:15Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:13:44Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T14:13:25Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:13:05Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T14:11:06Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:07:54Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:06:22Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:04:33Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:04:29Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:04:08Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:03:15Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:02:05Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T14:01:05Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-20T13:59:17Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:59:10Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:58:58Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:56:12Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:55:58Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:55:26Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:41:51Z,,,,,,,,,,,,,,
cellulant,Kenya,abandoned,mobile_money,You will receive a prompt on your mobile number 254743897848 to authorize a payment of KES 69710.0 for SPOTFLOW,2025-11-20T13:41:03Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:41:01Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:40:20Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T13:40:04Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:38:21Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:36:06Z,,,,,,,,,,,,,,
cellulant,Kenya,successful,mobile_money,Transaction successfully found.,2025-11-20T13:35:06Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-20T13:30:25Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-20T13:29:58Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:09:37Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T13:03:01Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T12:59:40Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T12:48:41Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,fellback-BnF,2025-11-20T12:46:39Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T12:39:07Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T12:31:33Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T12:28:13Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T12:25:03Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Merchant is not enabled for international transactions.,2025-11-20T12:20:27Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-20T12:05:19Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction Failed,2025-11-20T11:55:45Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T11:52:15Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T11:51:33Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-20T11:40:40Z,,,,,,,,,,,,,,
